Interface,Has BCD,Has MDN Page,Expected URL,Redirect
FontFace.variant,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/variant
FontFace.featureSettings,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/featureSettings
FontFace.status,true,false,https://developer.mozilla.org/docs/Web/API/FontFace/status
FontFaceSet.onloading,true,false,https://developer.mozilla.org/docs/Web/API/FontFaceSet/onloading
FontFaceSet.onloadingdone,true,false,https://developer.mozilla.org/docs/Web/API/FontFaceSet/onloadingdone
FontFaceSet.onloadingerror,true,false,https://developer.mozilla.org/docs/Web/API/FontFaceSet/onloadingerror
FontFaceSet.status,true,false,https://developer.mozilla.org/docs/Web/API/FontFaceSet/status
FontFaceSource,false,false
FontFaceSource.fonts,false,false
MediaList,false,false
MediaList.item,false,false
MediaList.appendMedium,false,false
MediaList.deleteMedium,false,false
MediaList.mediaText,false,false
MediaList.length,false,false
CSS.registerProperty,false,false
StyleMedia,false,false
StyleMedia.matchMedium,false,false
StyleMedia.type,false,false
StyleSheetList.StyleSheetList,false,false
StyleSheetList.item,true,false,https://developer.mozilla.org/docs/Web/API/StyleSheetList/item
StyleSheetList.CSSStyleSheet,false,false
StyleSheetList.length,true,false,https://developer.mozilla.org/docs/Web/API/StyleSheetList/length
DisplayLockContext,false,false
DisplayLockContext.schedule,false,false
AccessibilityRole,false,false
AccessibilityRole.role,false,false
AriaAttributes,false,false
AriaAttributes.ariaActiveDescendant,false,false
AriaAttributes.ariaAtomic,false,false
AriaAttributes.ariaAutoComplete,false,false
AriaAttributes.ariaBusy,false,false
AriaAttributes.ariaChecked,false,false
AriaAttributes.ariaColCount,false,false
AriaAttributes.ariaColIndex,false,false
AriaAttributes.ariaColSpan,false,false
AriaAttributes.ariaControls,false,false
AriaAttributes.ariaCurrent,false,false
AriaAttributes.ariaDescribedBy,false,false
AriaAttributes.ariaDetails,false,false
AriaAttributes.ariaDisabled,false,false
AriaAttributes.ariaExpanded,false,false
AriaAttributes.ariaHasPopup,false,false
AriaAttributes.ariaHidden,false,false
AriaAttributes.ariaLabel,false,false
AriaAttributes.ariaLabelledBy,false,false
AriaAttributes.ariaLevel,false,false
AriaAttributes.ariaLive,false,false
AriaAttributes.ariaModal,false,false
AriaAttributes.ariaMultiLine,false,false
AriaAttributes.ariaMultiSelectable,false,false
AriaAttributes.ariaOrientation,false,false
AriaAttributes.ariaOwns,false,false
AriaAttributes.ariaPlaceholder,false,false
AriaAttributes.ariaPosInSet,false,false
AriaAttributes.ariaPressed,false,false
AriaAttributes.ariaReadOnly,false,false
AriaAttributes.ariaRelevant,false,false
AriaAttributes.ariaRequired,false,false
AriaAttributes.ariaRoleDescription,false,false
AriaAttributes.ariaRowCount,false,false
AriaAttributes.ariaRowIndex,false,false
AriaAttributes.ariaRowSpan,false,false
AriaAttributes.ariaSelected,false,false
AriaAttributes.ariaSort,false,false
AriaAttributes.ariaValueMax,false,false
AriaAttributes.ariaValueMin,false,false
AriaAttributes.ariaValueNow,false,false
AriaAttributes.ariaValueText,false,false
Attr.name,false,false
Attr.value,false,false
Attr.ownerElement,false,false
Attr.specified,false,false
CharacterData.substringData,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/substringData
CharacterData.appendData,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/appendData
CharacterData.insertData,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/insertData
CharacterData.deleteData,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/deleteData
CharacterData.replaceData,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/replaceData
CharacterData.data,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/data
CharacterData.length,true,false,https://developer.mozilla.org/docs/Web/API/CharacterData/length
Document.onreadystatechange,true,false,https://developer.mozilla.org/docs/Web/API/Document/onreadystatechange
Document.onpointerlockchange,true,null
Document.onpointerlockerror,true,false,https://developer.mozilla.org/docs/Web/API/Document/onpointerlockerror
Document.onbeforecopy,false,false
Document.onbeforecut,false,false
Document.onbeforepaste,false,false
Document.onfreeze,true,false,https://developer.mozilla.org/docs/Web/API/Document/onfreeze
Document.onresume,true,false,https://developer.mozilla.org/docs/Web/API/Document/onresume
Document.onsearch,false,false
Document.onsecuritypolicyviolation,false,false
Document.createAttributeNS,true,false,https://developer.mozilla.org/docs/Web/API/Document/createAttributeNS
Document.createCSSStyleSheet,false,false
Document.createCSSStyleSheetSync,false,false
Document.createEmptyCSSStyleSheet,false,false
Document.queryCommandIndeterm,true,false,https://developer.mozilla.org/docs/Web/API/Document/queryCommandIndeterm
Document.queryCommandValue,true,false,https://developer.mozilla.org/docs/Web/API/Document/queryCommandValue
Document.captureEvents,true,false,https://developer.mozilla.org/docs/Web/API/Document/captureEvents
Document.releaseEvents,true,false,https://developer.mozilla.org/docs/Web/API/Document/releaseEvents
Document.charset,false,false
Document.inputEncoding,false,false
Document.rootScroller,false,false
Document.xmlStandalone,true,null
Document.all,true,null
Document.addressSpace,false,false
Document.webkitVisibilityState,false,false
Document.webkitHidden,false,false
DocumentAndElementEventHandlers,false,false
DocumentAndElementEventHandlers.oncopy,false,false
DocumentAndElementEventHandlers.oncut,false,false
DocumentAndElementEventHandlers.onpaste,false,false
DocumentOrShadowRoot.adoptedStyleSheets,true,false,https://developer.mozilla.org/docs/Web/API/DocumentOrShadowRoot/adoptedStyleSheets
DocumentType.name,true,false,https://developer.mozilla.org/docs/Web/API/DocumentType/name
DocumentType.publicId,true,false,https://developer.mozilla.org/docs/Web/API/DocumentType/publicId
DocumentType.systemId,true,false,https://developer.mozilla.org/docs/Web/API/DocumentType/systemId
DOMStringList.item,true,false,https://developer.mozilla.org/docs/Web/API/DOMStringList/item
DOMStringList.length,true,false,https://developer.mozilla.org/docs/Web/API/DOMStringList/length
DOMStringList.contains,true,false,https://developer.mozilla.org/docs/Web/API/DOMStringList/contains
DOMStringMap.DOMString,false,false
DOMStringMap[],false,false
Event.path,false,false
GlobalEventHandlers.onactivateinvisible,false,false
GlobalEventHandlers.onformdata,false,false
GlobalEventHandlers.onplaying,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onplaying
GlobalEventHandlers.onprogress,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onprogress
GlobalEventHandlers.onratechange,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onratechange
GlobalEventHandlers.onseeked,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onseeked
GlobalEventHandlers.onseeking,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onseeking
GlobalEventHandlers.onstalled,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onstalled
GlobalEventHandlers.onsuspend,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onsuspend
GlobalEventHandlers.ontimeupdate,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/ontimeupdate
GlobalEventHandlers.ontoggle,false,false
GlobalEventHandlers.onvolumechange,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onvolumechange
GlobalEventHandlers.onwaiting,true,false,https://developer.mozilla.org/docs/Web/API/GlobalEventHandlers/onwaiting
GlobalEventHandlers.onpointerrawmove,false,false
Iterator,false,false
Iterator.next,false,false
MutationRecord.type,true,false,https://developer.mozilla.org/docs/Web/API/MutationRecord/type
MutationRecord.target,true,false,https://developer.mozilla.org/docs/Web/API/MutationRecord/target
MutationRecord.addedNodes,true,false,https://developer.mozilla.org/docs/Web/API/MutationRecord/addedNodes
MutationRecord.removedNodes,true,false,https://developer.mozilla.org/docs/Web/API/MutationRecord/removedNodes
MutationRecord.previousSibling,true,false,https://developer.mozilla.org/docs/Web/API/MutationRecord/previousSibling
MutationRecord.nextSibling,false,false
MutationRecord.attributeName,false,false
MutationRecord.attributeNamespace,false,false
MutationRecord.oldValue,false,false
NamedNodeMap.item,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/item
NamedNodeMap.getNamedItemNS,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/getNamedItemNS
NamedNodeMap.setNamedItem,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/setNamedItem
NamedNodeMap.setNamedItemNS,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/setNamedItemNS
NamedNodeMap.removeNamedItem,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/removeNamedItem
NamedNodeMap.removeNamedItemNS,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/removeNamedItemNS
NamedNodeMap.length,true,false,https://developer.mozilla.org/docs/Web/API/NamedNodeMap/length
NonElementParentNode,false,false
NonElementParentNode.getElementById,false,false
NoncedElement,false,false
NoncedElement.nonce,false,false
ParentNode.querySelector,false,false
