Interface,MDN Has Compabibility Data,MDN Page Exists,Expected URL
RTCErrorEvent.RTCErrorEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCErrorEvent/RTCErrorEvent
RTCPeerConnection.createDTMFSender,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnection/createDTMFSender
RTCPeerConnection.getLocalStreams,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnection/getLocalStreams
RTCPeerConnection.getRemoteStreams,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnection/getRemoteStreams
RTCPeerConnectionIceErrorEvent.RTCPeerConnectionIceErrorEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCPeerConnectionIceErrorEvent/RTCPeerConnectionIceErrorEvent
RTCPeerConnectionIceErrorEvent.hostCandidate,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnectionIceErrorEvent/hostCandidate
RTCPeerConnectionIceErrorEvent.port,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCPeerConnectionIceErrorEvent/port
RTCPeerConnectionIceErrorEvent.address,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCPeerConnectionIceErrorEvent/address
RTCPeerConnectionIceErrorEvent.errorCode,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnectionIceErrorEvent/errorCode
RTCPeerConnectionIceErrorEvent.url,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnectionIceErrorEvent/url
RTCPeerConnectionIceErrorEvent.errorText,true,false,https://developer.mozilla.org/docs/Web/API/RTCPeerConnectionIceErrorEvent/errorText
RTCRtpReceiver.createEncodedAudioStreams,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpReceiver/createEncodedAudioStreams
RTCRtpReceiver.rtcpTransport,true,false,https://developer.mozilla.org/docs/Web/API/RTCRtpReceiver/rtcpTransport
RTCRtpReceiver.createEncodedStreams,true,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpReceiver/createEncodedStreams
RTCRtpReceiver.createEncodedVideoStreams,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpReceiver/createEncodedVideoStreams
RTCRtpReceiver.playoutDelayHint,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpReceiver/playoutDelayHint
RTCRtpSender.createEncodedAudioStreams,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpSender/createEncodedAudioStreams
RTCRtpSender.createEncodedStreams,true,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpSender/createEncodedStreams
RTCRtpSender.createEncodedVideoStreams,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCRtpSender/createEncodedVideoStreams
RTCRtpSender.rtcpTransport,true,false,https://developer.mozilla.org/docs/Web/API/RTCRtpSender/rtcpTransport
RTCSctpTransport.,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCSctpTransport/
RTCSctpTransport.maxChannels,true,false,https://developer.mozilla.org/docs/Web/API/RTCSctpTransport/maxChannels
RTCSctpTransport.maxMessageSize,true,false,https://developer.mozilla.org/docs/Web/API/RTCSctpTransport/maxMessageSize
RTCSctpTransport.transport,true,false,https://developer.mozilla.org/docs/Web/API/RTCSctpTransport/transport
RTCTrackEvent.RTCTrackEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/RTCTrackEvent/RTCTrackEvent
PictureInPictureEvent.pictureInPictureWindow,true,false,https://developer.mozilla.org/docs/Web/API/PictureInPictureEvent/pictureInPictureWindow
PictureInPictureWindow.document,false,false,https://developer.mozilla.org/en-US/docs/Web/API/PictureInPictureWindow/document
MimeType.description,true,false,https://developer.mozilla.org/docs/Web/API/MimeType/description
MimeType.suffixes,true,false,https://developer.mozilla.org/docs/Web/API/MimeType/suffixes
MimeType.enabledPlugin,true,false,https://developer.mozilla.org/docs/Web/API/MimeType/enabledPlugin
MimeType.type,true,false,https://developer.mozilla.org/docs/Web/API/MimeType/type
MimeTypeArray.item,true,false,https://developer.mozilla.org/docs/Web/API/MimeTypeArray/item
MimeTypeArray.length,true,false,https://developer.mozilla.org/docs/Web/API/MimeTypeArray/length
MimeTypeArray.namedItem,true,false,https://developer.mozilla.org/docs/Web/API/MimeTypeArray/namedItem
PluginArray.item,true,false,https://developer.mozilla.org/docs/Web/API/PluginArray/item
PluginArray.length,true,false,https://developer.mozilla.org/docs/Web/API/PluginArray/length
PluginArray.namedItem,true,false,https://developer.mozilla.org/docs/Web/API/PluginArray/namedItem
PluginArray.refresh,true,false,https://developer.mozilla.org/docs/Web/API/PluginArray/refresh
PresentationConnection.onclose,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnection/onclose
PresentationConnection.onconnect,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnection/onconnect
PresentationConnection.onterminate,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnection/onterminate
PresentationConnection.onmessage,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnection/onmessage
PresentationConnectionCloseEvent.PresentationConnectionCloseEvent,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnectionCloseEvent/PresentationConnectionCloseEvent
PresentationConnectionCloseEvent.message,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnectionCloseEvent/message
PresentationConnectionCloseEvent.reason,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnectionCloseEvent/reason
PresentationConnectionList.connections,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnectionList/connections
PresentationConnectionList.onconnectionavailable,true,false,https://developer.mozilla.org/docs/Web/API/PresentationConnectionList/onconnectionavailable
PresentationReceiver.connectionList,true,false,https://developer.mozilla.org/docs/Web/API/PresentationReceiver/connectionList
DOMError.DOMError,false,false,https://developer.mozilla.org/en-US/docs/Web/API/DOMError/DOMError
DOMError.message,true,false,https://developer.mozilla.org/docs/Web/API/DOMError/message
DOMError.name,true,false,https://developer.mozilla.org/docs/Web/API/DOMError/name
FetchEvent.handled,false,false,https://developer.mozilla.org/en-US/docs/Web/API/FetchEvent/handled
NavigationPreloadManager.disable,true,false,https://developer.mozilla.org/docs/Web/API/NavigationPreloadManager/disable
NavigationPreloadManager.enable,true,false,https://developer.mozilla.org/docs/Web/API/NavigationPreloadManager/enable
NavigationPreloadManager.getState,true,false,https://developer.mozilla.org/docs/Web/API/NavigationPreloadManager/getState
NavigationPreloadManager.setHeaderValue,true,false,https://developer.mozilla.org/docs/Web/API/NavigationPreloadManager/setHeaderValue
ServiceWorker.postMessage,true,false,https://developer.mozilla.org/en-US/docs/Web/API/ServiceWorker/postMessage
ServiceWorkerContainer.onmessageerror,true,false,https://developer.mozilla.org/docs/Web/API/ServiceWorkerContainer/onmessageerror
SpeechGrammarList.addFromUri,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SpeechGrammarList/addFromUri
SpeechRecognitionErrorEvent.SpeechRecognitionErrorEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SpeechRecognitionErrorEvent/SpeechRecognitionErrorEvent
SpeechRecognitionEvent.SpeechRecognitionEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SpeechRecognitionEvent/SpeechRecognitionEvent
SpeechSynthesisErrorEvent.SpeechSynthesisErrorEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SpeechSynthesisErrorEvent/SpeechSynthesisErrorEvent
SpeechSynthesisEvent.SpeechSynthesisEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SpeechSynthesisEvent/SpeechSynthesisEvent
SpeechSynthesisEvent.charLength,false,false,https://developer.mozilla.org/en-US/docs/Web/API/SpeechSynthesisEvent/charLength
StorageEvent.StorageEvent,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/StorageEvent
StorageEvent.oldValue,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/oldValue
StorageEvent.storageArea,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/storageArea
StorageEvent.url,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/url
StorageEvent.initStorageEvent,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/initStorageEvent
StorageEvent.key,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/key
StorageEvent.newValue,true,false,https://developer.mozilla.org/docs/Web/API/StorageEvent/newValue
AudioParam.automationRate,true,false,https://developer.mozilla.org/docs/Web/API/AudioParam/automationRate
AudioWorkletGlobalScope.currentFrame,true,false,https://developer.mozilla.org/docs/Web/API/AudioWorkletGlobalScope/currentFrame
AudioWorkletGlobalScope.currentTime,true,false,https://developer.mozilla.org/docs/Web/API/AudioWorkletGlobalScope/currentTime
AudioWorkletGlobalScope.sampleRate,true,false,https://developer.mozilla.org/docs/Web/API/AudioWorkletGlobalScope/sampleRate
WebGLContextEvent.WebGLContextEvent,false,false,https://developer.mozilla.org/en-US/docs/Web/API/WebGLContextEvent/WebGLContextEvent
WebGLTexture.lastUploadedVideoFrameWasSkipped,false,false,https://developer.mozilla.org/en-US/docs/Web/API/WebGLTexture/lastUploadedVideoFrameWasSkipped
WebGLTexture.lastUploadedVideoHeight,false,false,https://developer.mozilla.org/en-US/docs/Web/API/WebGLTexture/lastUploadedVideoHeight
WebGLTexture.lastUploadedVideoTimestamp,false,false,https://developer.mozilla.org/en-US/docs/Web/API/WebGLTexture/lastUploadedVideoTimestamp
WebGLTexture.lastUploadedVideoWidth,false,false,https://developer.mozilla.org/en-US/docs/Web/API/WebGLTexture/lastUploadedVideoWidth
MIDIAccess.inputs,true,false,https://developer.mozilla.org/docs/Web/API/MIDIAccess/inputs
MIDIAccess.onstatechange,true,false,https://developer.mozilla.org/en-US/docs/Web/API/MIDIAccess/onstatechange
MIDIAccess.outputs,true,false,https://developer.mozilla.org/docs/Web/API/MIDIAccess/outputs
MIDIAccess.sysexEnabled,true,false,https://developer.mozilla.org/docs/Web/API/MIDIAccess/sysexEnabled
MIDIConnectionEvent.MIDIConnectionEvent,true,false,https://developer.mozilla.org/docs/Web/API/MIDIConnectionEvent/MIDIConnectionEvent
MIDIConnectionEvent.port,true,false,https://developer.mozilla.org/docs/Web/API/MIDIConnectionEvent/port
MIDIInput.onmidimessage,true,false,https://developer.mozilla.org/en-US/docs/Web/API/MIDIInput/onmidimessage
MIDIMessageEvent.MIDIMessageEvent,true,false,https://developer.mozilla.org/docs/Web/API/MIDIMessageEvent/MIDIMessageEvent
MIDIMessageEvent.data,true,false,https://developer.mozilla.org/docs/Web/API/MIDIMessageEvent/data
CloseEvent.code,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CloseEvent/code
CloseEvent.reason,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CloseEvent/reason
CloseEvent.wasClean,false,false,https://developer.mozilla.org/en-US/docs/Web/API/CloseEvent/wasClean
USBAlternateInterface.USBAlternateInterface,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/USBAlternateInterface
USBAlternateInterface.interfaceName,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/interfaceName
USBAlternateInterface.interfaceProtocol,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/interfaceProtocol
USBAlternateInterface.interfaceSubclass,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/interfaceSubclass
USBAlternateInterface.alternateSetting,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/alternateSetting
USBAlternateInterface.interfaceClass,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/interfaceClass
USBAlternateInterface.endpoints,true,false,https://developer.mozilla.org/docs/Web/API/USBAlternateInterface/endpoints
USBEndpoint.USBEndpoint,true,false,https://developer.mozilla.org/docs/Web/API/USBEndpoint/USBEndpoint
USBEndpoint.type,true,false,https://developer.mozilla.org/docs/Web/API/USBEndpoint/type
USBEndpoint.direction,true,false,https://developer.mozilla.org/docs/Web/API/USBEndpoint/direction
USBEndpoint.packetSize,true,false,https://developer.mozilla.org/docs/Web/API/USBEndpoint/packetSize
USBEndpoint.endpointNumber,true,false,https://developer.mozilla.org/docs/Web/API/USBEndpoint/endpointNumber
USBInTransferResult.USBInTransferResult,true,false,https://developer.mozilla.org/docs/Web/API/USBInTransferResult/USBInTransferResult
USBInTransferResult.data,true,false,https://developer.mozilla.org/docs/Web/API/USBInTransferResult/data
USBInTransferResult.status,true,false,https://developer.mozilla.org/docs/Web/API/USBInTransferResult/status
USBInterface.USBInterface,true,false,https://developer.mozilla.org/docs/Web/API/USBInterface/USBInterface
USBInterface.interfaceNumber,true,false,https://developer.mozilla.org/docs/Web/API/USBInterface/interfaceNumber
USBInterface.alternates,true,false,https://developer.mozilla.org/docs/Web/API/USBInterface/alternates
USBInterface.claimed,true,false,https://developer.mozilla.org/docs/Web/API/USBInterface/claimed
USBInterface.alternate,true,false,https://developer.mozilla.org/docs/Web/API/USBInterface/alternate
USBIsochronousInTransferPacket.USBIsochronousInTransferPacket,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousInTransferPacket/USBIsochronousInTransferPacket
USBIsochronousInTransferPacket.data,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousInTransferPacket/data
USBIsochronousInTransferPacket.status,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousInTransferPacket/status
USBIsochronousInTransferResult.USBIsochronousInTransferResult,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousInTransferResult/USBIsochronousInTransferResult
USBIsochronousInTransferResult.packets,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousInTransferResult/packets
USBIsochronousInTransferResult.data,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousInTransferResult/data
USBIsochronousOutTransferPacket.USBIsochronousOutTransferPacket,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousOutTransferPacket/USBIsochronousOutTransferPacket
USBIsochronousOutTransferPacket.bytesWritten,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousOutTransferPacket/bytesWritten
USBIsochronousOutTransferPacket.status,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousOutTransferPacket/status
USBIsochronousOutTransferResult.USBIsochronousOutTransferResult,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousOutTransferResult/USBIsochronousOutTransferResult
USBIsochronousOutTransferResult.packets,true,false,https://developer.mozilla.org/docs/Web/API/USBIsochronousOutTransferResult/packets
USBOutTransferResult.USBOutTransferResult,true,false,https://developer.mozilla.org/docs/Web/API/USBOutTransferResult/USBOutTransferResult
USBOutTransferResult.bytesWritten,true,false,https://developer.mozilla.org/docs/Web/API/USBOutTransferResult/bytesWritten
USBOutTransferResult.status,true,false,https://developer.mozilla.org/docs/Web/API/USBOutTransferResult/status
XRFrame.getDepthInformation,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRFrame/getDepthInformation
XRFrame.getJointPose,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRFrame/getJointPose
XRFrame.trackedAnchors,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XRFrame/trackedAnchors
XRFrame.getLightEstimate,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRFrame/getLightEstimate
XRInputSource.gamepad,true,false,https://developer.mozilla.org/docs/Web/API/XRInputSource/gamepad
XRInputSource.hand,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRInputSource/hand
XRSession.domOverlayState,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XRSession/domOverlayState
XRSession.interactionMode,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XRSession/interactionMode
XRSession.preferredReflectionFormat,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRSession/preferredReflectionFormat
XRSystem.supportsSession,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRSystem/supportsSession
XRView.isFirstPersonObserver,true,false,https://developer.mozilla.org/en-US/docs/Web/API/XRView/isFirstPersonObserver
XRView.recommendedViewportScale,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRView/recommendedViewportScale
XRView.requestViewportScale,false,false,https://developer.mozilla.org/en-US/docs/Web/API/XRView/requestViewportScale
